label	body_text	body_text_nostop
ham	Don't fret. I'll buy the ovulation test strips and send them to you. You wont get them til like march. Can you send me your postal address.u'll be alright.Okay.	['dont', 'fret', 'ill', 'buy', 'ovulation', 'test', 'strips', 'send', 'wont', 'get', 'til', 'like', 'march', 'send', 'postal', 'addressull', 'alrightokay']
ham	NO GIFTS!! You trying to get me to throw myself off a cliff or something?	['gifts', 'trying', 'get', 'throw', 'cliff', 'something']
ham	Been up to ne thing interesting. Did you have a good birthday? When are u wrking nxt? I started uni today.	['ne', 'thing', 'interesting', 'good', 'birthday', 'u', 'wrking', 'nxt', 'started', 'uni', 'today']
ham	You busy or can I come by at some point and figure out what we're doing tomorrow	['busy', 'come', 'point', 'figure', 'tomorrow']
ham	Yeah go on then, bored and depressed sittin waitin for phone to ring... Hope the wind drops though, scary	['yeah', 'go', 'bored', 'depressed', 'sittin', 'waitin', 'phone', 'ring', 'hope', 'wind', 'drops', 'though', 'scary']
ham	Black shirt n blue jeans... I thk i c ü...	['black', 'shirt', 'n', 'blue', 'jeans', 'thk', 'c', 'ü']
ham	Aiyah sorry lor... I watch tv watch until i forgot 2 check my phone.	['aiyah', 'sorry', 'lor', 'watch', 'tv', 'watch', 'forgot', '2', 'check', 'phone']
spam	Message Important information for O2 user. Today is your lucky day! 2 find out why log onto http://www.urawinner.com there is a fantastic surprise awaiting you	['message', 'important', 'information', 'o2', 'user', 'today', 'lucky', 'day', '2', 'find', 'log', 'onto', 'httpwwwurawinnercom', 'fantastic', 'surprise', 'awaiting']
ham	on hen night. Going with a swing	['hen', 'night', 'going', 'swing']
ham	Good afternoon, my love. How goes your day ? What are you up to ? I woke early and am online waiting for you ... Hmmm ... Italian boy is online I see . *grins*	['good', 'afternoon', 'love', 'goes', 'day', 'woke', 'early', 'online', 'waiting', 'hmmm', 'italian', 'boy', 'online', 'see', 'grins']
ham	From someone not to smoke when every time I've smoked in the last two weeks is because of you calling or texting me that you wanted to smoke	['someone', 'smoke', 'every', 'time', 'ive', 'smoked', 'last', 'two', 'weeks', 'calling', 'texting', 'wanted', 'smoke']
ham	No you'll just get a headache trying to figure it out. U can trust me to do the math. I promise. O:-)	['youll', 'get', 'headache', 'trying', 'figure', 'u', 'trust', 'math', 'promise']
ham	S s..first time..dhoni rocks...	['sfirst', 'timedhoni', 'rocks']
ham	Ok ill tell the company	['ok', 'ill', 'tell', 'company']
ham	Awesome, think we can get an 8th at usf some time tonight?	['awesome', 'think', 'get', '8th', 'usf', 'time', 'tonight']
ham	So that means you still think of teju	['means', 'still', 'think', 'teju']
ham	No I'm good for the movie, is it ok if I leave in an hourish?	['im', 'good', 'movie', 'ok', 'leave', 'hourish']
ham	No no:)this is kallis home ground.amla home town is durban:)	['nothis', 'kallis', 'home', 'groundamla', 'home', 'town', 'durban']
ham	So lets make it saturday or monday as per convenience.	['lets', 'make', 'saturday', 'monday', 'per', 'convenience']
ham	Hey... What time is your driving on fri? We go for evaluation on fri?	['hey', 'time', 'driving', 'fri', 'go', 'evaluation', 'fri']
spam	449050000301 You have won a £2,000 price! To claim, call 09050000301.	['449050000301', '2000', 'price', 'claim', 'call', '09050000301']
ham	I'm going 4 lunch now wif my family then aft dat i go str 2 orchard lor.	['im', 'going', '4', 'lunch', 'wif', 'family', 'aft', 'dat', 'go', 'str', '2', 'orchard', 'lor']
spam	Bored of speed dating? Try SPEEDCHAT, txt SPEEDCHAT to 80155, if you don't like em txt SWAP and get a new chatter! Chat80155 POBox36504W45WQ 150p/msg rcd 16	['bored', 'speed', 'dating', 'try', 'speedchat', 'txt', 'speedchat', '80155', 'dont', 'like', 'em', 'txt', 'swap', 'get', 'new', 'chatter', 'chat80155', 'pobox36504w45wq', '150pmsg', 'rcd', '16']
ham	Cancel cheyyamo?and get some money back?	['cancel', 'cheyyamoand', 'get', 'money', 'back']
spam	Do you want 750 anytime any network mins 150 text and a NEW video phone for only five pounds per week call 08000776320 now or reply for delivery Tomorrow	['want', '750', 'anytime', 'network', 'mins', '150', 'text', 'new', 'video', 'phone', 'five', 'pounds', 'per', 'week', 'call', '08000776320', 'reply', 'delivery', 'tomorrow']
ham	Ok.ok ok..then..whats ur todays plan	['okok', 'okthenwhats', 'ur', 'todays', 'plan']
ham	Good morning princess! How are you?	['good', 'morning', 'princess']
ham	Aiyar sorry lor forgot 2 tell u...	['aiyar', 'sorry', 'lor', 'forgot', '2', 'tell', 'u']
spam	For taking part in our mobile survey yesterday! You can now have 500 texts 2 use however you wish. 2 get txts just send TXT to 80160 T&C www.txt43.com 1.50p	['taking', 'part', 'mobile', 'survey', 'yesterday', '500', 'texts', '2', 'use', 'however', 'wish', '2', 'get', 'txts', 'send', 'txt', '80160', 'tc', 'wwwtxt43com', '150p']
ham	Not tonight mate. Catching up on some sleep. This is my new number by the way. 	['tonight', 'mate', 'catching', 'sleep', 'new', 'number', 'way', '']
ham	"Height of ""Oh shit....!!"" situation: A guy throws a luv letter on a gal but falls on her brothers head whos a gay,.;-):-D"	['height', 'oh', 'shit', 'situation', 'guy', 'throws', 'luv', 'letter', 'gal', 'falls', 'brothers', 'head', 'whos', 'gayd']
spam	Ur HMV Quiz cash-balance is currently £500 - to maximize ur cash-in now send HMV1 to 86688 only 150p/msg	['ur', 'hmv', 'quiz', 'cashbalance', 'currently', '500', 'maximize', 'ur', 'cashin', 'send', 'hmv1', '86688', '150pmsg']
ham	So check your errors and if you had difficulties, do correction.	['check', 'errors', 'difficulties', 'correction']
ham	Howz pain?hope u r fine..	['howz', 'painhope', 'u', 'r', 'fine']
ham	Sorry, I'll call later	['sorry', 'ill', 'call', 'later']
ham	Good morning princess! How are you?	['good', 'morning', 'princess']
ham	As I entered my cabin my PA said, '' Happy B'day Boss !!''. I felt special. She askd me 4 lunch. After lunch she invited me to her apartment. We went there.	['entered', 'cabin', 'pa', 'said', 'happy', 'bday', 'boss', 'felt', 'special', 'askd', '4', 'lunch', 'lunch', 'invited', 'apartment', 'went']
ham	U wake up already? Thanx 4 e tau sar piah it's quite nice.	['u', 'wake', 'already', 'thanx', '4', 'e', 'tau', 'sar', 'piah', 'quite', 'nice']
ham	K do I need a login or anything	['k', 'need', 'login', 'anything']
spam	Dont forget you can place as many FREE Requests with 1stchoice.co.uk as you wish. For more Information call 08707808226.	['dont', 'forget', 'place', 'many', 'free', 'requests', '1stchoicecouk', 'wish', 'information', 'call', '08707808226']
ham	LOL ... No just was busy	['lol', 'busy']
ham	What * u wearing?	['u', 'wearing']
ham	Message:some text missing* Sender:Name Missing* *Number Missing *Sent:Date missing *Missing U a lot thats y everything is missing sent via fullonsms.com	['messagesome', 'text', 'missing', 'sendername', 'missing', 'number', 'missing', 'sentdate', 'missing', 'missing', 'u', 'lot', 'thats', 'everything', 'missing', 'sent', 'via', 'fullonsmscom']
ham	Oh:)as usual vijay film or its different?	['ohas', 'usual', 'vijay', 'film', 'different']
spam	I don't know u and u don't know me. Send CHAT to 86688 now and let's find each other! Only 150p/Msg rcvd. HG/Suite342/2Lands/Row/W1J6HL LDN. 18 years or over.	['dont', 'know', 'u', 'u', 'dont', 'know', 'send', 'chat', '86688', 'lets', 'find', '150pmsg', 'rcvd', 'hgsuite3422landsroww1j6hl', 'ldn', '18', 'years']
ham	Have you had a good day? Mine was really busy are you up to much tomorrow night?	['good', 'day', 'mine', 'really', 'busy', 'much', 'tomorrow', 'night']
ham	And is there a way you can send shade's stuff to her. And she has been wonderful too.	['way', 'send', 'shades', 'stuff', 'wonderful']
ham	Really... I tot ur paper ended long ago... But wat u copied jus now got use? U happy lar... I still haf 2 study :-(	['really', 'tot', 'ur', 'paper', 'ended', 'long', 'ago', 'wat', 'u', 'copied', 'jus', 'got', 'use', 'u', 'happy', 'lar', 'still', 'haf', '2', 'study', '']
spam	Thank you, winner notified by sms. Good Luck! No future marketing reply STOP to 84122 customer services 08450542832	['thank', 'winner', 'notified', 'sms', 'good', 'luck', 'future', 'marketing', 'reply', 'stop', '84122', 'customer', 'services', '08450542832']
ham	Babe ? I lost you ... :-(	['babe', 'lost', '']
ham	Ok... Help me ask if she's working tmr a not?	['ok', 'help', 'ask', 'shes', 'working', 'tmr']
ham	I'm not driving... Raining! Then i'll get caught at e mrt station lor.	['im', 'driving', 'raining', 'ill', 'get', 'caught', 'e', 'mrt', 'station', 'lor']
ham	Not a drop in the tank	['drop', 'tank']
ham	(That said can you text him one more time?)	['said', 'text', 'one', 'time']
ham	Sorry, I'll call later	['sorry', 'ill', 'call', 'later']
ham	Ok i go change also...	['ok', 'go', 'change', 'also']
spam	1000's of girls many local 2 u who r virgins 2 this & r ready 2 4fil ur every sexual need. Can u 4fil theirs? text CUTE to 69911(£1.50p. m)	['1000s', 'girls', 'many', 'local', '2', 'u', 'r', 'virgins', '2', 'r', 'ready', '2', '4fil', 'ur', 'every', 'sexual', 'need', 'u', '4fil', 'text', 'cute', '69911', '150p']
ham	Did u find a sitter for kaitlyn? I was sick and slept all day yesterday.	['u', 'find', 'sitter', 'kaitlyn', 'sick', 'slept', 'day', 'yesterday']
ham	Sorry man, accidentally left my phone on silent last night and didn't check it til I got up	['sorry', 'man', 'accidentally', 'left', 'phone', 'silent', 'last', 'night', 'didnt', 'check', 'til', 'got']
ham	Hey.. Something came up last min.. Think i wun be signing up tmr.. Hee	['hey', 'something', 'came', 'last', 'min', 'think', 'wun', 'signing', 'tmr', 'hee']
ham	He's an adult and would learn from the experience. There's no real danger. I just dont like peeps using drugs they dont need. But no comment	['hes', 'adult', 'would', 'learn', 'experience', 'theres', 'real', 'danger', 'dont', 'like', 'peeps', 'using', 'drugs', 'dont', 'need', 'comment']
ham	Hey! There's veggie pizza... :/	['hey', 'theres', 'veggie', 'pizza', '']
ham	Yun buying... But school got offer 2000 plus only...	['yun', 'buying', 'school', 'got', 'offer', '2000', 'plus']
ham	You sure your neighbors didnt pick it up	['sure', 'neighbors', 'didnt', 'pick']
ham	K. I will sent it again	['k', 'sent']
spam	Free entry in 2 a wkly comp to win FA Cup final tkts 21st May 2005. Text FA to 87121 to receive entry question(std txt rate)T&C's apply 08452810075over18's	['free', 'entry', '2', 'wkly', 'comp', 'win', 'fa', 'cup', 'final', 'tkts', '21st', 'may', '2005', 'text', 'fa', '87121', 'receive', 'entry', 'questionstd', 'txt', 'ratetcs', 'apply', '08452810075over18s']
ham	New Theory: Argument wins d SITUATION, but loses the PERSON. So dont argue with ur friends just.. . . . kick them &amp; say, I'm always correct.!	['new', 'theory', 'argument', 'wins', 'situation', 'loses', 'person', 'dont', 'argue', 'ur', 'friends', 'kick', 'amp', 'say', 'im', 'always', 'correct']
ham	Well. Im computerless. Time to make some oreo truffles	['well', 'im', 'computerless', 'time', 'make', 'oreo', 'truffles']
ham	Haha yeah I see that now, be there in a sec	['haha', 'yeah', 'see', 'sec']
ham	I am not having her number sir	['number', 'sir']
ham	Lol now I'm after that hot air balloon!	['lol', 'im', 'hot', 'air', 'balloon']
ham	Ok . . now i am in bus. . If i come soon i will come otherwise tomorrow	['ok', 'bus', 'come', 'soon', 'come', 'otherwise', 'tomorrow']
ham	Msgs r not time pass.They silently say that I am thinking of U right now and also making U think of me at least 4 a moment. Gd nt.swt drms @Shesil	['msgs', 'r', 'time', 'passthey', 'silently', 'say', 'thinking', 'u', 'right', 'also', 'making', 'u', 'think', 'least', '4', 'moment', 'gd', 'ntswt', 'drms', 'shesil']
ham	Yeah, we can probably swing by once my roommate finishes up with his girl	['yeah', 'probably', 'swing', 'roommate', 'finishes', 'girl']
spam	Got what it takes 2 take part in the WRC Rally in Oz? U can with Lucozade Energy! Text RALLY LE to 61200 (25p), see packs or lucozade.co.uk/wrc & itcould be u!	['got', 'takes', '2', 'take', 'part', 'wrc', 'rally', 'oz', 'u', 'lucozade', 'energy', 'text', 'rally', 'le', '61200', '25p', 'see', 'packs', 'lucozadecoukwrc', 'itcould', 'u']
ham	Happy new years melody!	['happy', 'new', 'years', 'melody']
ham	Ü dun need to pick ur gf?	['ü', 'dun', 'need', 'pick', 'ur', 'gf']
ham	Yay! You better not have told that to 5 other girls either.	['yay', 'better', 'told', '5', 'girls', 'either']
ham	Horrible u eat macs eat until u forgot abt me already rite... U take so long 2 reply. I thk it's more toot than b4 so b prepared. Now wat shall i eat?	['horrible', 'u', 'eat', 'macs', 'eat', 'u', 'forgot', 'abt', 'already', 'rite', 'u', 'take', 'long', '2', 'reply', 'thk', 'toot', 'b4', 'b', 'prepared', 'wat', 'shall', 'eat']
ham	Did he say how fantastic I am by any chance, or anything need a bigger life lift as losing the will 2 live, do you think I would be the first person 2 die from N V Q? 	['say', 'fantastic', 'chance', 'anything', 'need', 'bigger', 'life', 'lift', 'losing', '2', 'live', 'think', 'would', 'first', 'person', '2', 'die', 'n', 'v', 'q', '']
ham	Just nw i came to hme da..	['nw', 'came', 'hme', 'da']
ham	I'm outside islands, head towards hard rock and you'll run into me	['im', 'outside', 'islands', 'head', 'towards', 'hard', 'rock', 'youll', 'run']
ham	To day class is there are no class.	['day', 'class', 'class']
ham	I'm in chennai velachery:)	['im', 'chennai', 'velachery']
ham	You flippin your shit yet?	['flippin', 'shit', 'yet']
ham	K give me a sec, breaking a  &lt;#&gt;  at cstore	['k', 'give', 'sec', 'breaking', 'ltgt', 'cstore']
ham	Am i that much bad to avoid like this?	['much', 'bad', 'avoid', 'like']
ham	Yo, you around? Just got my car back	['yo', 'around', 'got', 'car', 'back']
ham	Annoying isn't it.	['annoying', 'isnt']
ham	Goodmorning, Today i am late for  &lt;#&gt; min.	['goodmorning', 'today', 'late', 'ltgt', 'min']
ham	There's no point hangin on to mr not right if he's not makin u happy	['theres', 'point', 'hangin', 'mr', 'right', 'hes', 'makin', 'u', 'happy']
ham	All will come alive.better correct any good looking figure there itself..	['come', 'alivebetter', 'correct', 'good', 'looking', 'figure']
ham	In that case I guess I'll see you at campus lodge	['case', 'guess', 'ill', 'see', 'campus', 'lodge']
ham	We're done...	['done']
ham	Come to my home for one last time i wont do anything. Trust me.	['come', 'home', 'one', 'last', 'time', 'wont', 'anything', 'trust']
ham	I was up all night too worrying about this appt. It's a shame we missed a girls night out with quizzes popcorn and you doing my hair.	['night', 'worrying', 'appt', 'shame', 'missed', 'girls', 'night', 'quizzes', 'popcorn', 'hair']
spam	Sex up ur mobile with a FREE sexy pic of Jordan! Just text BABE to 88600. Then every wk get a sexy celeb! PocketBabe.co.uk 4 more pics. 16 £3/wk 087016248	['sex', 'ur', 'mobile', 'free', 'sexy', 'pic', 'jordan', 'text', 'babe', '88600', 'every', 'wk', 'get', 'sexy', 'celeb', 'pocketbabecouk', '4', 'pics', '16', '3wk', '087016248']
ham	Ok... C ya...	['ok', 'c', 'ya']
spam	You have 1 new voicemail. Please call 08719181503	['1', 'new', 'voicemail', 'please', 'call', '08719181503']
ham	What he said is not the matter. My mind saying some other matter is there.	['said', 'matter', 'mind', 'saying', 'matter']
ham	He also knows about lunch menu only da. . I know	['also', 'knows', 'lunch', 'menu', 'da', 'know']
ham	Al he does is moan at me if n e thin goes wrong its my fault&al de arguments r my fault&fed up of him of himso y bother? Hav 2go, thanx.xx	['al', 'moan', 'n', 'e', 'thin', 'goes', 'wrong', 'faultal', 'de', 'arguments', 'r', 'faultfed', 'himso', 'bother', 'hav', '2go', 'thanxxx']
ham	NEFT Transaction with reference number  &lt;#&gt;  for Rs. &lt;DECIMAL&gt;  has been credited to the beneficiary account on  &lt;#&gt;  at  &lt;TIME&gt; : &lt;#&gt;	['neft', 'transaction', 'reference', 'number', 'ltgt', 'rs', 'ltdecimalgt', 'credited', 'beneficiary', 'account', 'ltgt', 'lttimegt', 'ltgt']
ham	Otherwise had part time job na-tuition..	['otherwise', 'part', 'time', 'job', 'natuition']
ham	I know she called me	['know', 'called']
ham	Me also da, i feel yesterday night  wait til 2day night dear.	['also', 'da', 'feel', 'yesterday', 'night', 'wait', 'til', '2day', 'night', 'dear']
ham	Thanks for understanding. I've been trying to tell sura that.	['thanks', 'understanding', 'ive', 'trying', 'tell', 'sura']
